specz,flag,Id_COS20_Classic,ra_COS20_Classic,dec_COS20_Classic,Id_COS20_Farmer,ra_COS20_Farmer,dec_COS20_Farmer,Id_COSMOS25,ra_COSMOS25,dec_COSMOS25,Id_COSMOS15
0.8223,4,533857,150.5121717809163,1.9326842669523063,326399,150.51217097251862,1.932685772820671,-999,-999.0,-999.0,420546
0.5987,3,533870,149.73273184832695,1.9307787446005762,772696,149.73273302898278,1.9307807594883868,-999,-999.0,-999.0,420822
0.7008,3,534070,150.44598935851945,1.9338540835561648,574983,150.44599873951447,1.9338564636761737,-999,-999.0,-999.0,420977
0.599,4,534274,149.93586325015923,1.932820783805899,728594,149.93585886179397,1.9328190419305296,238714,149.93586078267737,1.932821099264119,421064
0.60284,4,534343,150.73990618015142,1.9305250096595432,709427,150.73991115173538,1.9305325960834296,-999,-999.0,-999.0,420304
0.97442,4,534454,149.26589537831816,1.9336036984205918,578369,149.26589366172954,1.933603453736069,-999,-999.0,-999.0,-999
0.823,4,534478,150.49466667963878,1.9347253328490366,348816,150.49466819375903,1.9347222881760757,-999,-999.0,-999.0,421307
0.60628,4,534544,150.09235344552246,1.9320130499408914,817165,150.09235743913925,1.9320368437983466,286267,150.09235865020818,1.9320339264331607,421531
0.64275,2,534738,149.24926651809318,1.9328780887387624,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
1.0233,4,534775,150.22648417321344,1.9308929350449846,-999,-999.0,-999.0,331932,150.22648699971566,1.930938088003032,419334
0.7487,4,534786,149.6812296875054,1.9329601837950638,788494,149.68121841299165,1.932965286390499,-999,-999.0,-999.0,421326
0.67054,4,534811,149.66826711287905,1.9335037047182844,793105,149.66826180616545,1.9334952764404096,-999,-999.0,-999.0,421096
1.0686,4,535052,150.20789210126085,1.9313493923364848,733406,150.2078973063872,1.9313498386609969,331223,150.2078963798424,1.931360265691706,421193
0.6213,4,535140,150.0915392889716,1.9352049810904184,-999,-999.0,-999.0,286814,150.0915558506586,1.9351716785492896,422061
0.73732,4,535157,150.0642977376575,1.9330444721980282,767608,150.06429122727215,1.9330488620906914,285031,150.06429713271194,1.9330484627037718,421773
0.66224,4,535265,149.8722692864059,1.9326880531663784,695070,149.87226226798262,1.9326918315848334,235511,149.8722631051945,1.932689972414509,421708
0.7409,2,535310,150.23208049243942,1.9300122827758504,-999,-999.0,-999.0,332083,150.23208863681313,1.930015416851427,419816
0.792,4,535429,149.96769833442912,1.9346591542892841,740661,149.9676995633451,1.93465415646824,280885,149.96769644110816,1.9346579851252337,421896
0.6764,4,535562,150.09093671676098,1.9350021681647356,818176,150.09093854254297,1.9349857489979392,286812,150.09093392400385,1.9349982417673135,422157
0.67402,2,535861,150.1303058967525,1.934389305106876,792281,150.13030193906286,1.9343864827252804,328229,150.13029704545602,1.9343835538922702,421593
0.6182,4,536100,149.19533669966077,1.9346627991629681,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.6945,4,536258,149.75093264481424,1.9339079291128485,802810,149.7509979814949,1.9338271163274778,188667,149.75098120547096,1.933848387518613,422137
0.60004,4,536391,149.9301697200006,1.93337769439501,738925,149.93018021308325,1.9334006907141503,238516,149.93017079065902,1.9333867667379316,422197
0.6734,4,536534,149.4815213814198,1.9323868208287716,707810,149.48151603143782,1.9323826811021012,-999,-999.0,-999.0,422093
0.66265,2,536590,150.30719011434732,1.9341194806472304,736437,150.30718821424406,1.9341187418406118,373145,150.30719121254344,1.9341248569133733,421715
0.6759,4,536681,150.32828261743555,1.9366403945495534,849959,150.3282723324146,1.9366337798129913,157397,150.32825023672842,1.936625457647966,422623
0.61717,4,536795,149.1313766322388,1.935156186934414,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.60286,4,536834,150.7343620400417,1.9328346181691365,749045,150.73436719635947,1.9328357641594802,-999,-999.0,-999.0,421328
0.6882,3,536923,149.70729776624285,1.9346662751752939,811765,149.70730379200896,1.9346623826560867,-999,-999.0,-999.0,422751
0.7877,4,537243,149.87418447718517,1.93695779464229,732939,149.87419000608634,1.9369541018654939,236263,149.87418082793278,1.9369493520428798,422833
0.55366,4,537366,149.3494755043669,1.9314378715943759,610219,149.34947322838156,1.9314427313983344,-999,-999.0,-999.0,419961
0.67388,4,537553,149.480796199985,1.9339517007855886,706960,149.48079984082437,1.933947332075977,-999,-999.0,-999.0,423033
0.6735,4,537716,149.47761090827706,1.9356519468201978,717183,149.47761583999952,1.9356641885487724,-999,-999.0,-999.0,422912
0.78006,4,538001,150.68193669992286,1.935344496840813,603521,150.68193466652383,1.9353398800293313,-999,-999.0,-999.0,423789
0.97358,4,538021,149.29668242746857,1.9317503202931054,-999,-999.0,-999.0,-999,-999.0,-999.0,419589
0.9865,4,538230,149.9617691349439,1.9357683737207931,756877,149.96177322679094,1.935766859965151,280766,149.9617822778705,1.9357724539508714,423301
0.6936,3,538288,149.76503218331106,1.9310164237610068,-999,-999.0,-999.0,188911,149.76500678255172,1.9310275348310222,420855
0.78885,4,538633,150.5468497863364,1.9360303751001413,373641,150.54684497450975,1.9360397049150644,-999,-999.0,-999.0,423133
0.67656,4,538716,150.0910412901194,1.935831210475072,817555,150.0910452502444,1.93582976746739,286811,150.091043686234,1.9358366682105836,423517
0.6849,4,538916,150.33199142745454,1.9386830968685251,867572,150.331995542538,1.9386855783210502,157798,150.33199205044093,1.9386874668315581,423896
0.63315,4,539064,149.14686639483355,1.9374746263797862,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.7887,4,539200,149.86208124603917,1.9365216443442885,726561,149.86208850077222,1.9365123695902675,235526,149.86207603600872,1.9365200132140503,424041
0.7132,4,539246,150.90774546009035,1.9356343831371556,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.6745,3,539493,150.13729247459668,1.9334038464087597,781360,150.1372809626674,1.933408553758834,328490,150.137277199243,1.9334008020371627,422628
0.60244,4,539517,150.855408334243,1.9383689679968361,-999,-999.0,-999.0,-999,-999.0,-999.0,424660
0.75131,2,539526,150.5207690978612,1.9369614966031203,394034,150.5207758723083,1.936966388468261,-999,-999.0,-999.0,423762
0.68404,2,539624,149.93733258743657,1.938749733524391,795660,149.93733534333475,1.9387470152844803,239721,149.93732802894417,1.9387440110245509,424221
0.66256,2,539919,149.99763652918097,1.9399732991758298,749342,149.99763454271798,1.939975017647518,282952,149.99763566024208,1.9399720411021903,424441
0.81909,4,540031,150.1142585483478,1.9368887868736664,854510,150.11425379253677,1.9368767472350434,327720,150.11423898532956,1.9368736520722833,423967
1.011,3,540032,149.96104622545354,1.9389067559035607,786330,149.96104717337752,1.9389161664221168,281147,149.96105008222563,1.9389263015718003,424738
0.78316,2,540054,150.02105313574913,1.939234517483397,742958,150.02105172190005,1.9392345434774667,283969,150.02105377808294,1.939238845651927,424557
0.8227,4,540176,149.09646137700418,1.93886322638069,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.79,4,540432,149.97697419727467,1.9397300545544984,812200,149.97697326777944,1.9397248151285647,282225,149.9769734841575,1.9397258207951773,425011
1.0099,3,540508,149.9866584419669,1.9389043996779114,739580,149.98667037630102,1.9389039602838534,282379,149.98666803160236,1.9388995344434825,424390
1.0255,4,540554,149.63810570029727,1.9396766452164593,787829,149.6381135857837,1.9396752138989601,-999,-999.0,-999.0,424711
0.97744,4,540871,149.5739561274044,1.9395508033529414,790904,149.5739538097141,1.9395467948172362,-999,-999.0,-999.0,424916
0.67516,4,540956,150.3281265234514,1.9403539330852002,883158,150.32813101781946,1.940345273452765,157825,150.32812828390107,1.940349750069961,425223
0.98575,4,541177,150.04253985521765,1.9402061067854812,751926,150.04253634971235,1.9401942736396733,284915,150.04253387303376,1.9401993942285236,425279
0.78842,4,541196,149.88575723862667,1.9385470955755677,739175,149.8857583128675,1.9385451851046518,237018,149.8857561051917,1.9385446524678103,425092
0.56333,2,541726,150.4732713981448,1.9406688011986104,-999,-999.0,-999.0,-999,-999.0,-999.0,425096
0.77601,4,541775,150.92472389377068,1.9411729230748753,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.78976,4,541991,149.92729405947497,1.938299117525427,790779,149.9272832229882,1.9383007153506158,239157,149.92728703023403,1.9382943768162268,425594
0.676,3,542044,150.08245889874095,1.942544672142963,863212,150.0824564122601,1.9425448102526948,287176,150.08245465304705,1.9425401159332223,425787
0.82774,4,542188,150.4324732594578,1.9379670956008264,590498,150.4324498454218,1.937935826970617,-999,-999.0,-999.0,424424
1.0555,4,542321,149.7169678189572,1.9413307453162092,864302,149.71696697553278,1.9413332957583314,-999,-999.0,-999.0,425816
0.71986,4,542368,150.76999485864542,1.9411200180814363,808153,150.7699985294346,1.9411164002227002,-999,-999.0,-999.0,425680
0.973,4,542524,150.29879163410519,1.941547781665834,794541,150.2987955863446,1.9415488580114644,373571,150.29879479495148,1.9415642001506452,425804
0.6755,4,542678,150.07982355749732,1.94070380833,845649,150.07981948550338,1.9406989503485614,286794,150.07982441709075,1.940700645115629,426033
0.75244,4,542814,150.10779825345935,1.9411149325307262,857704,150.10780131783295,1.941110977460428,288317,150.10779336529725,1.9411136135138278,425997
0.6144,4,542883,149.75864800736562,1.934931842126302,-999,-999.0,-999.0,189066,149.75850386979894,1.9349303425704427,422394
0.5614,4,543087,150.25357602894348,1.942091736562382,-999,-999.0,-999.0,334695,150.25359804895976,1.9420700513375118,426247
0.7495,4,543154,149.51614506317497,1.9417083242607747,-999,-999.0,-999.0,-999,-999.0,-999.0,426091
0.57195,4,543167,150.37851922498749,1.9423985093749263,897539,150.37852581912108,1.9424117258338507,160659,150.37851742092107,1.9423983740978294,426402
0.67633,4,543805,150.09617737585134,1.9425129630843108,885154,150.09619130719395,1.9424921695102288,287890,150.09619412827544,1.942493832270906,426794
0.572,4,544161,150.37724709908014,1.9396789744579368,896593,150.37726869632118,1.9396858872604894,160310,150.37725295675511,1.9396764201788919,426624
0.68897,4,544222,149.21455818752932,1.9435087448926331,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.59716,4,544271,149.42878253625454,1.9389413171885757,-999,-999.0,-999.0,-999,-999.0,-999.0,426167
0.7811,4,544349,149.6925025893433,1.9411039796766274,867672,149.692502064462,1.9411148828758018,-999,-999.0,-999.0,425671
0.7099,4,544415,149.61166070673616,1.9425759786311367,819772,149.61163903458112,1.9425572355427545,-999,-999.0,-999.0,426955
0.69164,2,544552,149.74977646178658,1.9442529575261256,847665,149.74977637148675,1.9442544368328125,189746,149.74976645515974,1.944261554366172,426776
0.67927,2,544576,150.30282023160905,1.9427479919279418,805725,150.30282278374995,1.942734338886815,373815,150.3028241471273,1.942739000936615,427113
0.668,4,544600,150.61001786225998,1.9433488282318345,502368,150.61002358808756,1.9433488043329883,-999,-999.0,-999.0,427312
0.8004,3,544807,150.65263293457505,1.9410767221143033,680718,150.6526266464928,1.94105157854352,-999,-999.0,-999.0,426913
0.7883,4,544870,149.85786496115225,1.9412966797142597,777050,149.85788063690222,1.9413110167469252,235992,149.85787249507712,1.9413092371979193,426673
0.60324,4,544890,150.69763424180218,1.9432489141826301,691661,150.69764722867137,1.9432497010575103,-999,-999.0,-999.0,427197
0.59095,4,544996,150.7485804754874,1.941041218334692,812381,150.74859248388387,1.9410364069457624,-999,-999.0,-999.0,427787
0.7516,3,545277,149.69941542921114,1.942473399058403,897678,149.69941129069588,1.9424787701439106,-999,-999.0,-999.0,427223
0.7706,4,545313,149.86662653093856,1.9448302867146219,784235,149.86662639801236,1.944825354865527,236892,149.86662689922161,1.9448250851707432,427696
1.06505,14,545398,150.7293718448968,1.94509427789848,860828,150.72937922108053,1.945087414760097,-999,-999.0,-999.0,427558
0.6814,3,545457,150.17636246796914,1.9461542576883584,903171,150.17636188248306,1.946143959257031,331641,150.17636632120806,1.9461449650678992,-999
0.81549,4,545617,150.0295457043302,1.944717019814812,792627,150.02960691364447,1.944714494957816,284904,150.0296330122955,1.9447247548885105,427929
0.69401,4,545633,150.89257428236405,1.945024919628778,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.7275,4,545774,150.00619062016312,1.942055867054164,-999,-999.0,-999.0,283635,150.0061969542905,1.94205726707939,426658
0.993,4,545966,149.9088652935125,1.944348711239851,846609,149.90886494235076,1.9443484967524542,238966,149.90886342035319,1.9443494775192436,427835
0.7564,4,546044,149.4038943337671,1.9398643215932159,519350,149.40388695027625,1.939864999792544,-999,-999.0,-999.0,426780
0.6412,4,546300,151.0050793397493,1.9444522007085412,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
1.012,4,546330,149.93671468997002,1.9439074091341824,-999,-999.0,-999.0,240509,149.93676930001848,1.9438985109360516,429014
0.69063,4,546334,149.3821524888244,1.9427177004969063,726324,149.3821500759366,1.9427195923973013,-999,-999.0,-999.0,427343
0.9878,4,546395,149.53073216473896,1.9439167301886486,811292,149.53073268590043,1.9439120967839554,-999,-999.0,-999.0,427915
0.68767,4,546714,149.12027664733492,1.9459541486645942,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.62098,4,546787,150.2053052188813,1.9453929392784552,881454,150.2053014977757,1.945393337474899,332790,150.20529764587968,1.9453959388527637,428477
0.66791,4,547227,149.89075443414362,1.9435946749578827,782417,149.89075147669848,1.9435887374895475,237903,149.89075045205894,1.943595498902846,428515
0.7459,4,547351,150.1890405690775,1.9462132192861057,872903,150.18905037929443,1.9462173478839262,332149,150.18904548894616,1.9462159484387207,428882
0.7725,4,547447,149.89365392592762,1.9474611508701816,893886,149.8936494369594,1.947475442867161,238664,149.89365570898028,1.9474653721553008,428977
0.663,3,547861,150.50326672225745,1.94381213564611,-999,-999.0,-999.0,-999,-999.0,-999.0,428466
0.6761,3,547936,150.30330986918983,1.94405088190865,806185,150.30333234208788,1.9440034829132298,157234,150.30333340899176,1.9440045531668844,429048
0.5972,4,547946,149.41768222732867,1.9469179261303236,-999,-999.0,-999.0,-999,-999.0,-999.0,429148
0.70961,4,547966,150.84057132581881,1.9430662399309395,-999,-999.0,-999.0,-999,-999.0,-999.0,427877
0.75241,4,548278,149.30301823680657,1.9470670243319559,650748,149.30301142454852,1.9470727171993831,-999,-999.0,-999.0,429191
0.97296,4,548492,149.77052415186304,1.9419595759443975,-999,-999.0,-999.0,190383,149.77056712141425,1.9420402652025095,426714
0.56331,4,548522,149.85410064840693,1.9466088586758785,794133,149.8540991900571,1.9466172832206823,236542,149.85409841285838,1.9466125405160655,428825
0.67339,4,548585,150.3021016611676,1.9392035704603174,777017,150.30208592714595,1.9391581182234152,373549,150.3020855427778,1.9391644956123866,425483
1.01005,4,548805,150.20693748903264,1.9470020231954974,880716,150.20696739158075,1.9469942626381116,333122,150.2070001688295,1.947000475297903,429497
1.00764,4,549090,150.01332930804142,1.9448572840496494,797798,150.0133626811073,1.9448016628013647,284343,150.0135965170434,1.944826067901133,429644
1.02574,4,549455,149.09976027626075,1.9487143504617255,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.69475,4,549477,149.76737187160225,1.9426053503751821,-999,-999.0,-999.0,190348,149.76738388351748,1.942639967770769,427997
0.77369,4,549565,149.9009624775081,1.9474474598559786,875790,149.90095898676313,1.947446364746707,239022,149.90095728797604,1.9474458183312255,430596
1.03845,2,549760,150.01836201875213,1.948477088804691,822938,150.01836302764892,1.948480618392898,284868,150.01837339247442,1.948492884853472,430197
0.56085,4,549969,149.87259507767342,1.9445600846727258,-999,-999.0,-999.0,237151,149.8725893039665,1.9445923237621663,429010
0.68803,4,550081,149.38403253922453,1.9487168294431176,784215,149.38403104435378,1.9487223434443681,-999,-999.0,-999.0,430817
0.68284,4,550287,150.12377856935257,1.9478802254899978,909606,150.1237700624047,1.9478698895631028,329614,150.12376526942705,1.9478636826811444,430560
0.66598,4,550456,150.6845229179439,1.9484084746324621,737428,150.68452807473926,1.948405856260328,-999,-999.0,-999.0,430547
0.5705,4,550830,149.11885207103808,1.9479673249464484,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
1.02886,4,550835,149.48389374228645,1.9484430632748744,847250,149.48387863793087,1.9484199579950165,-999,-999.0,-999.0,430283
1.02443,4,550868,149.06959956485468,1.9489215301120526,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
1.01003,4,550947,149.18127271050653,1.9488632707304312,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.57477,4,551084,149.4310046757226,1.947040652229658,-999,-999.0,-999.0,-999,-999.0,-999.0,430481
0.61078,4,551094,149.24691464681155,1.9488124324891472,671456,149.24692091179966,1.9488279017010184,-999,-999.0,-999.0,-999
1.02064,4,551469,149.090646763186,1.950476696880829,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.5611,4,551760,150.31235312540144,1.9452645751161892,-999,-999.0,-999.0,157764,150.31235119560648,1.9452728910451385,428967
0.7016,4,551766,150.4762396470763,1.9503881620421,756421,150.4762337194166,1.9504026443436302,-999,-999.0,-999.0,431539
1.02336,4,551810,150.25331901961792,1.9481003713092104,847486,150.25333192434636,1.9481041972451103,335401,150.25333154253167,1.9481086647450678,430727
0.54458,4,552070,149.30947688887036,1.9463590734652298,-999,-999.0,-999.0,-999,-999.0,-999.0,429169
1.0562,4,552141,149.44849482418374,1.9498930585850192,615776,149.44849699112288,1.9499000667495698,-999,-999.0,-999.0,431352
0.69378,4,552275,151.00560036674798,1.9514240427145093,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.5604,4,552297,149.75541839471833,1.9492677287536324,-999,-999.0,-999.0,190653,149.7554923425148,1.9491992921516468,431200
0.8175,2,552394,149.5560501280095,1.9514001919522401,865355,149.5560456511364,1.9513974769676554,-999,-999.0,-999.0,431844
0.67635,4,552395,149.57472353418217,1.95119056600883,892211,149.57470458994868,1.9511959899304046,-999,-999.0,-999.0,431664
0.9739,4,552408,149.31322498652398,1.947957401327647,787403,149.3132365734373,1.947932438727503,-999,-999.0,-999.0,430818
0.70069,4,552444,150.4759979320758,1.9496373442206674,756276,150.47599713338417,1.949634176525395,-999,-999.0,-999.0,431743
0.78753,4,552653,149.80856459522423,1.9463689558827892,-999,-999.0,-999.0,234167,149.80860300660305,1.946378371598559,430288
0.6119,3,552706,150.596034208129,1.9507272395489528,601221,150.5960205931385,1.9507292900663291,-999,-999.0,-999.0,431978
0.7875,2,552849,149.7016333530558,1.9487102728448902,941326,149.701633907176,1.9487311038461175,188372,149.70163767341748,1.94875959821822,431933
0.68839,4,552881,149.38575196297046,1.949912654028581,803729,149.38576091478873,1.9499207568274868,-999,-999.0,-999.0,432518
0.7911,4,553206,149.1577642412221,1.9503783534360024,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.67027,4,553542,150.4164332137891,1.9530085647631041,759252,150.4164259047722,1.95300497676129,-999,-999.0,-999.0,432510
0.60048,4,553580,149.97072847997512,1.9510548181181289,896751,149.9707282868418,1.9510496611552406,283151,149.97072604905438,1.9510489318786293,432404
0.67038,4,553616,150.08549593888316,1.94854177274336,918857,150.08543476763285,1.9485357680037438,288365,150.08548609004347,1.9485410500800222,432140
1.06942,2,553646,150.23643165310023,1.9438996621949949,-999,-999.0,-999.0,-999,-999.0,-999.0,428388
0.8015,3,553786,150.63965508043046,1.9480276370618919,594509,150.63965373133743,1.9479914039807227,-999,-999.0,-999.0,430576
1.0207,4,554325,149.9104345193448,1.9514083246695224,-999,-999.0,-999.0,240259,149.9104332766106,1.9514146609121474,432782
0.6752,3,554461,149.85916132223645,1.95173634630664,833579,149.85928169513667,1.9516741781611464,237396,149.85930521881093,1.951664325258691,433700
1.0098,4,554482,150.19229467657888,1.952042869430958,915446,150.19229299181907,1.952037734991837,333114,150.19229083972107,1.9520415154777726,432873
0.8307,4,554506,149.10800593465623,1.9502288568424493,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.66167,4,554629,149.89625408158076,1.94998079115393,902554,149.89625523337511,1.9499772015362447,239416,149.89625439228953,1.9499776973067195,432908
0.7161,3,554639,150.49867945849348,1.9513785255311715,559381,150.49866707087494,1.9513784580650215,-999,-999.0,-999.0,433218
0.64612,4,554661,149.36963968706416,1.9501349095286489,805768,149.3696450296653,1.9501246842686857,-999,-999.0,-999.0,-999
0.771,4,554820,149.8943971481057,1.9475395986003312,893915,149.89439738160598,1.9475419447313482,238665,149.89438227013318,1.9475375679030562,430641
0.78742,4,554858,149.26913122415868,1.9543464742336907,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.7405,4,554974,150.41689399595967,1.9530878519200632,759612,150.41689787002264,1.9530812750953712,-999,-999.0,-999.0,433199
0.623,4,555099,149.55983583651133,1.9526644300586604,906006,149.55984396478044,1.9526621678678435,-999,-999.0,-999.0,433134
1.00895,4,555394,149.96940884894002,1.9524673801797399,907546,149.9693870008413,1.9524544570370388,283269,149.96938418998897,1.9524476768892778,433255
0.57236,4,555457,150.2468420520658,1.9511142853469692,865754,150.2468542036157,1.9511039122736828,335467,150.24684618190997,1.9511048099667823,432743
0.78039,4,555464,150.04968447842722,1.952546318257074,862791,150.04969010063604,1.9525487298473727,286927,150.04968136004612,1.9525512090979458,433490
0.71439,4,555829,150.91078655960462,1.9547793766461592,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.57492,4,556029,149.44525477546637,1.9511174270557796,680330,149.44526478238294,1.951100196659203,-999,-999.0,-999.0,433534
0.59695,4,556340,149.36248847961394,1.9505360404717647,837076,149.36249387695298,1.950534922540182,-999,-999.0,-999.0,-999
0.5895,4,556504,150.4809421037548,1.9535152724620182,584659,150.4809378703319,1.9535004925929593,-999,-999.0,-999.0,434060
0.7786,4,556992,149.8483666173718,1.954434567010016,853492,149.84837093815725,1.9544291594004888,237257,149.84837149536781,1.9544159428101082,434740
0.7017,4,557128,149.74660639929004,1.9510547302165906,-999,-999.0,-999.0,190481,149.7466211745001,1.9510439547002407,432820
1.02296,4,557393,150.2940794586957,1.9550039318055683,892395,150.29409092172202,1.9549877088442447,158109,150.29408533351247,1.95498721135655,433973
0.60023,4,557614,149.9817992519101,1.955164067994278,882987,149.98180016790525,1.9551619981870199,284132,149.98180555348773,1.9551683819021486,434746
0.6911,4,557697,149.56811935201873,1.9486600872257944,908401,149.56808870893883,1.9486319080378294,-999,-999.0,-999.0,431551
0.68347,4,557757,149.89220026809153,1.9532775429412672,845460,149.89219262884484,1.953239807194553,239502,149.89220116942965,1.9532471423542828,434156
0.563,4,557893,150.02177662138237,1.9543749661193408,882374,150.02178822998437,1.9543732700954144,285811,150.0217871508586,1.9543747885368843,434974
0.69093,4,557950,149.48005696252625,1.9543418657474396,881266,149.48006983449753,1.9543468162358968,-999,-999.0,-999.0,434944
0.8226,4,558082,149.61757089268377,1.9551681474040394,919690,149.61757703018947,1.9551705492702802,-999,-999.0,-999.0,435119
0.62137,2,558250,151.04317376746593,1.9571690501976078,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.6069,3,558744,150.11323886745672,1.9554111452395608,948692,150.11323768410455,1.955412251446483,290327,150.11323421282196,1.955409712741581,435200
0.66146,4,558785,149.62143352285256,1.9554557215613206,926585,149.62143335081043,1.9554553161915993,-999,-999.0,-999.0,435463
0.62213,4,559072,151.06255420488225,1.9562762215878942,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.68798,4,559123,149.38249797988814,1.9542267493387597,-999,-999.0,-999.0,-999,-999.0,-999.0,435348
0.6905,3,559380,149.47413228178783,1.9555802289165387,-999,-999.0,-999.0,-999,-999.0,-999.0,435530
0.7273,3,559672,149.72936690999825,1.956837645123229,872006,149.72935345659235,1.9568409842287313,190365,149.72936117733803,1.956837500636967,435667
0.6218,3,559766,150.17778214403629,1.9572258307146073,943001,150.1777968234705,1.9572227816167482,333091,150.17777439550179,1.957222669035987,435863
0.79073,4,559791,149.29430355694296,1.9579305127976967,761992,149.29430677603156,1.957934959583792,-999,-999.0,-999.0,435658
0.7006,4,559884,149.60274783145968,1.9574559616185794,931396,149.60274024254784,1.9574498625737657,-999,-999.0,-999.0,435918
0.6011,4,559949,149.91227963124183,1.956382430806659,-999,-999.0,-999.0,241106,149.91224588474458,1.9564329591810348,435491
0.7047,4,560408,149.59675684300763,1.9579329843529503,937151,149.5967808840614,1.9579406987857326,-999,-999.0,-999.0,436329
0.7013,4,560525,150.49481375430864,1.9577151638428627,-999,-999.0,-999.0,-999,-999.0,-999.0,436304
1.02306,2,560564,150.31915926012323,1.958994623649384,-999,-999.0,-999.0,159955,150.3191275928476,1.9590249435826048,436366
0.67078,4,560777,150.3358723256682,1.9555199211382603,962222,150.33587781436617,1.955498706266854,160372,150.33587107694825,1.955510756433012,436394
0.6668,4,560794,150.65486093698087,1.957822612052983,-999,-999.0,-999.0,-999,-999.0,-999.0,435812
0.71494,4,560873,150.5069964775588,1.9595965385158947,-999,-999.0,-999.0,-999,-999.0,-999.0,436626
0.565,2,561099,149.5328844746046,1.9588451315917426,3633,149.53288029704575,1.9588453314971026,-999,-999.0,-999.0,436688
0.57852,2,561138,150.8902395180456,1.9592489188252538,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.66772,4,561219,150.61766598823021,1.9581517860339768,684641,150.61766424210495,1.958146225057422,-999,-999.0,-999.0,436769
0.61204,4,561440,149.40007676903826,1.9580170989159025,702595,149.40008689520738,1.9580183599365202,-999,-999.0,-999.0,436657
0.57544,4,561615,149.48239642719025,1.9576815260619695,907211,149.48240069255638,1.957675060757795,-999,-999.0,-999.0,436676
0.73851,4,561884,149.71892336115656,1.9566212582996485,-999,-999.0,-999.0,189896,149.71893352771156,1.9565823853579993,437143
0.56132,4,561985,150.32936951603213,1.9574866159614606,963863,150.32937128296032,1.957479785133675,160292,150.32936800689956,1.9574830852963285,436798
0.60598,4,562184,150.08528720804946,1.9573822887520944,956797,150.08528937544423,1.9573812099318597,289320,150.08529064601282,1.957382988104402,436803
0.60825,4,562210,149.7783497139821,1.9528632324981114,-999,-999.0,-999.0,-999,-999.0,-999.0,429360
1.034,4,562258,149.73589742019715,1.9609034168845063,969,149.73592561928828,1.9609135312167805,191248,149.73592730953948,1.9609103526026836,437588
0.57991,4,562934,149.4365748859198,1.9583223814782107,711047,149.4365682893051,1.9583139176869695,-999,-999.0,-999.0,437598
0.6715,4,563193,150.27941470766484,1.9602077160078701,-999,-999.0,-999.0,158076,150.27939772334028,1.9601538288323068,438212
1.001,4,563598,149.90792483609317,1.9597754634402522,-999,-999.0,-999.0,241368,149.90791981094983,1.9597714069912453,437948
0.99,4,563682,149.53915866459408,1.9604590193496354,-999,-999.0,-999.0,-999,-999.0,-999.0,438534
0.60655,4,563754,151.05397342452915,1.9620996863930305,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.6732,4,563927,149.5016688601159,1.9538718527166639,-999,-999.0,-999.0,-999,-999.0,-999.0,427140
0.78958,2,563971,150.65326554084794,1.9626331230743699,-999,-999.0,-999.0,-999,-999.0,-999.0,438462
0.98583,4,564084,150.022710060737,1.961024670889994,-999,-999.0,-999.0,286752,150.02271147870638,1.961028639158057,438807
0.77979,4,564219,150.06343196398828,1.9616070803717403,-999,-999.0,-999.0,288864,150.06343486837918,1.9616030182569646,438663
0.63951,4,564380,149.85553172812686,1.9608385199537985,-999,-999.0,-999.0,238481,149.85555347975287,1.9608338037958961,438752
0.65878,4,564414,149.27755215071036,1.9605775854317828,11113,149.27755581356382,1.9605772761060696,-999,-999.0,-999.0,-999
0.6735,4,564478,150.20771106078345,1.9601486409787394,-999,-999.0,-999.0,334908,150.20771058063548,1.9601466946222552,438766
0.59875,4,564564,149.99674948164053,1.9602490575337483,-999,-999.0,-999.0,285389,149.99674765356127,1.9602708592674805,438895
0.7885,9,564842,149.7122462824956,1.9602677305785305,-999,-999.0,-999.0,190068,149.7122416876639,1.9602779690360834,438642
0.7412,4,564960,149.5836773041586,1.9628976207714068,-999,-999.0,-999.0,-999,-999.0,-999.0,439086
